000 10172 0 12563 0.8881646631333021 5.800000000000001 1.98027592308039 0.14307185978029374 0.9970686449349933 0.03542719115231009
000 10172 0 12564 0.8881646631333021 5.800000000000001 1.98027592308039 0.16581534079832383 0.9970686449349933 0.03542719115231009
000 11489 0 14174 0.9234198199159855 1.0 3.0601137517149857 0.0943276703987884 0.9746822220760456 0.015886251943427267
000 11489 0 14175 0.9234198199159855 1.0 3.0601137517149857 0.1460276950050731 0.9746822220760456 0.015886251943427267
000 1157 0 1420 0.9515667614238577 1.0 3.0805984706392966 0.11303520302130467 0.965336921484506 0.014922300156464082
000 1157 0 1421 0.9515667614238577 1.0 3.0805984706392966 0.14294559575422927 0.965336921484506 0.014922300156464082
000 12073 0 14910 0.41790627722394513 10.0 1.0443323491190022 0.13917385430009482 0.954731079330815 0.006057454233959904
000 12073 0 14911 0.41790627722394513 10.0 1.0443323491190022 0.23406194773573258 0.954731079330815 0.006057454233959904
000 1353 0 1666 0.9507178294796926 1.0 3.2047918352843876 0.16358625389852557 0.8767395573889942 0.027790845455220738
000 1353 0 1667 0.9507178294796926 1.0 3.2047918352843876 0.14753477431408452 0.8767395573889942 0.027790845455220738
000 1392 0 1717 0.43520296921405643 10.0 1.040219077858487 0.09076560095772254 1.067201287934246 0.02511928565421313
000 1422 0 1753 0.7348288951691615 1.0 2.524778809671417 0.17256450638150678 0.9440894703062751 0.020870697919336052
000 1546 0 1899 0.6296696648418869 10.0 2.0046331244634983 0.10950925298661024 0.9542757317917557 0.002894356251720299
000 1546 0 1900 0.6296696648418869 10.0 2.0046331244634983 0.12748697552987875 0.9542757317917557 0.002894356251720299
000 158 0 187 0.9046871985517767 1.2 3.108973939144506 0.1619180331095944 1.0142364436517253 0.024757488338544298
000 158 0 188 0.9046871985517767 1.2 3.108973939144506 0.14143850544165762 1.0142364436517253 0.024757488338544298
000 1700 0 2090 0.8928756938613205 2.0 2.51081477184285 0.14552991264171355 0.9524350448711946 0.028108946746404746
000 2026 0 2506 0.9111048588409805 0.6000000000000001 3.135185882931896 0.1669490610335357 0.9500825657226335 0.012801498057218641
000 2026 0 2507 0.9111048588409805 0.6000000000000001 3.135185882931896 0.15021775998214976 0.9500825657226335 0.012801498057218641
000 2904 0 3600 0.9227967329426037 1.0 3.316602922298987 0.12612886573093016 0.9515090540015065 0.012961323173644531
000 2904 0 3601 0.9227967329426037 1.0 3.316602922298987 0.11798345348236902 0.9515090540015065 0.012961323173644531
000 3800 0 4717 0.9670691806740097 0.8 3.333961321077604 0.1486074238636502 0.8332049555629157 0.01979586280058514
000 3800 0 4718 0.9670691806740097 0.8 3.333961321077604 0.1500062054126061 0.8332049555629157 0.01979586280058514
000 3957 0 4909 0.9609650413409933 1.2 3.0676559757350024 0.18644371916268027 0.949361851812299 0.03729770795106655
000 3957 0 4910 0.9609650413409933 1.2 3.0676559757350024 0.1280297709589945 0.949361851812299 0.03729770795106655
000 4211 0 5224 0.9051124967377557 1.2 2.7621953885690758 0.14115211465014899 0.8869158835518918 0.021963481912603253
000 4211 0 5225 0.9051124967377557 1.2 2.7621953885690758 0.14936757477873 0.8869158835518918 0.021963481912603253
000 4239 0 5256 0.8760807710486004 1.0 3.2318482381966414 0.16301373385258744 0.9582944761441389 0.02360535917206366
000 4351 0 5394 0.9788496680708452 1.8 2.9154496725609396 0.10677984693037676 0.6676430574701706 0.06109018169049222
000 4351 0 5395 0.9788496680708452 1.8 2.9154496725609396 0.1986939174396659 0.6676430574701706 0.06109018169049222
000 5861 0 7239 0.962473078767904 1.4000000000000001 3.1410170543952476 0.18583614850897007 0.9365642429379434 0.02567049822981675
000 5861 0 7240 0.962473078767904 1.4000000000000001 3.1410170543952476 0.13887217065016172 0.9365642429379434 0.02567049822981675
000 5919 0 7309 0.9619218007027639 1.0 3.4886415873944085 0.17435528306462456 0.9444934028402874 0.02324777383565544
000 5919 0 7310 0.9619218007027639 1.0 3.4886415873944085 0.1741281454739213 0.9444934028402874 0.02324777383565544
000 5982 0 7384 0.90606630803945 0.8 3.3313776322927104 0.16802365868857522 0.7335545077284971 0.0020452498656089676
000 5982 0 7385 0.90606630803945 0.8 3.3313776322927104 0.14176945713618777 0.7335545077284971 0.0020452498656089676
000 635 0 765 0.9489062643532423 0.6000000000000001 3.7917966057332206 0.13203165736577588 0.9585861563555717 0.026741199386411375
000 635 0 766 0.9489062643532423 0.6000000000000001 3.7917966057332206 0.18235225964484486 0.9585861563555717 0.026741199386411375
000 6446 0 7947 0.8955630544134965 1.0 2.788451784355911 0.1688628281470262 0.9907633915010281 0.017258958745057586
000 6446 0 7948 0.8955630544134965 1.0 2.788451784355911 0.14378058583567235 0.9907633915010281 0.017258958745057586
000 6802 0 8388 0.9162606552823842 1.6 2.8547865936222974 0.1607273032254924 0.9871383072623858 0.01228258024341592
000 6802 0 8389 0.9162606552823842 1.6 2.8547865936222974 0.12542003677849442 0.9871383072623858 0.01228258024341592
000 7120 0 8774 0.5679314077584088 10.0 1.62929062718835 0.11075698017812834 0.9808338499636449 0.009061622019278045
000 7561 0 9326 0.9304137587219097 1.2 2.859774310321462 0.169967442532317 0.9906811142442706 0.06715705693169498
000 8219 0 10134 0.9554490153649611 1.0 3.3013696262409025 0.15018301805572803 0.9459893265757223 0.022082697338946217
000 8219 0 10135 0.9554490153649611 1.0 3.3013696262409025 0.1586651850051954 0.9459893265757223 0.022082697338946217
000 8248 0 10174 0.9753548566447947 1.6 2.676256061852318 0.13037962772977296 0.7373493325819871 0.06084757034043743
000 8248 0 10175 0.9753548566447947 1.6 2.676256061852318 0.13810293141501667 0.7373493325819871 0.06084757034043743
000 8420 0 10384 0.6795796482356021 2.2 1.87855310798363 0.16391832912360194 1.0941036865186664 0.03486192455929648
000 91 0 106 0.9132107077826055 1.0 3.00717576615742 0.1380165730645267 0.9835751058466764 0.021664263763102397
000 91 0 107 0.9132107077826055 1.0 3.00717576615742 0.14547923253021183 0.9835751058466764 0.021664263763102397
000 9130 0 11253 0.9103224001118961 0.8 3.3918775407108126 0.16676732582637385 0.9228489033248446 0.022567679868094586
000 9130 0 11254 0.9103224001118961 0.8 3.3918775407108126 0.13807252665466394 0.9228489033248446 0.022567679868094586
