000 10388 0 12845 0.7470712126898373 0.8 2.771473326298263 0.10683162132462301 0.879607657178692 0.060175357389142266
000 10388 0 12846 0.7470712126898373 0.8 2.771473326298263 0.15949599950426133 0.879607657178692 0.060175357389142266
001 10168 0 12495 0.9298522636895312 0.8 3.249669178778703 0.19517933384236646 0.7183325831048665 0.12139821920709513
001 10168 0 12496 0.9298522636895312 0.8 3.249669178778703 0.2030024661132786 0.7183325831048665 0.12139821920709513
004 2248 0 2806 0.7881462857294382 1.0 2.899519843172585 0.1660010645801102 0.8614135334621315 0.047497699107267
004 2248 0 2807 0.7881462857294382 1.0 2.899519843172585 0.14111392434787423 0.8614135334621315 0.047497699107267
005 6387 0 7868 0.5594262727211331 10.0 1.620781997277177 0.19345934674809537 0.7640598164193246 0.052456136920525955
005 6387 0 7869 0.5594262727211331 10.0 1.620781997277177 0.13311476779881282 0.7640598164193246 0.052456136920525955
008 2248 0 2773 0.6423075549546648 0.6000000000000001 2.4640318945601853 0.17337742775572565 0.9773732261774739 0.024132569082902854
008 5317 0 6542 0.9430953873124139 1.8 2.846009331593864 0.1591753880767985 0.7226082030015015 0.20497638770862858
008 5317 0 6543 0.9430953873124139 1.8 2.846009331593864 0.1649284943354779 0.7226082030015015 0.20497638770862858
009 1875 0 2300 0.9564182848619269 1.2 3.222615614336268 0.17191001110060142 0.8088941341012612 0.15908070097408178
009 1875 0 2301 0.9564182848619269 1.2 3.222615614336268 0.16159699247116568 0.8088941341012612 0.15908070097408178
009 2991 0 3683 0.5373639538215434 10.0 1.2259292212347057 0.1330155254007398 0.8725692317867696 0.03250718488731029
009 2991 0 3684 0.5373639538215434 10.0 1.2259292212347057 0.11452345598597802 0.8725692317867696 0.03250718488731029
011 10354 0 12814 0.7650648719547319 1.0 2.854581321103038 0.14507566876756978 0.9027613157322117 0.044359620194803745
011 10354 0 12815 0.7650648719547319 1.0 2.854581321103038 0.1503846375883933 0.9027613157322117 0.044359620194803745
011 2953 0 3637 0.8515984080855363 1.0 3.0744540613697717 0.1356389685743497 0.7754089458375777 0.0311789951501447
013 8001 0 9863 0.6235639095677239 10.0 1.8146165291749317 0.16846215357222044 0.9787355584419224 0.044284717370122975
013 8001 0 9864 0.6235639095677239 10.0 1.8146165291749317 0.11820753245909721 0.9787355584419224 0.044284717370122975
015 6034 0 7461 0.9217333492906579 1.2 2.878902899238166 0.12006936278621032 0.8011263087879759 0.05753346660991088
015 7892 0 9738 0.48386258140765825 10.0 0.9859529780015223 0.1677869912133351 1.0922724579932084 0.02288106276387162
017 7153 0 8848 0.5012812988432236 10.0 1.0182371906015593 0.11049175924152091 1.0387708959030642 0.07878040662041805
017 7153 0 8849 0.5012812988432236 10.0 1.0182371906015593 0.11810330275721981 1.0387708959030642 0.07878040662041805
018 3294 0 4078 0.6257940695131572 1.2 1.9077762862588092 0.16331582108535583 0.5190544216591365 0.103890804666915
018 3294 0 4079 0.6257940695131572 1.2 1.9077762862588092 0.1420472875904213 0.5190544216591365 0.103890804666915
020 7496 0 9302 0.7032086864145823 1.6 2.090354117843068 0.13023574760842047 0.9130502136622314 0.08612587056802656
021 11672 0 14433 0.5826724998533891 2.4000000000000004 2.113467968160096 0.16793805236869358 0.9439655173758399 0.01732968949857234
021 11672 0 14434 0.5826724998533891 2.4000000000000004 2.113467968160096 0.2398025413270023 0.9439655173758399 0.01732968949857234
021 5474 0 6746 0.7266902142032503 4.6000000000000005 2.685404400694335 0.19197489499563475 0.8094554717924902 0.050334566081808745
021 5474 0 6747 0.7266902142032503 4.6000000000000005 2.685404400694335 0.1578181443175164 0.8094554717924902 0.050334566081808745
024 204 0 257 0.4094937132859946 10.0 1.0170306942305871 0.0884274549449107 0.9429179376061316 0.03052404922010625
024 204 0 258 0.4094937132859946 10.0 1.0170306942305871 0.13702720920275935 0.9429179376061316 0.03052404922010625
025 10937 0 13530 0.9622208721980248 1.0 2.943536808342601 0.16423910805582947 0.805386838355651 0.17953260590777434
025 10937 0 13531 0.9622208721980248 1.0 2.943536808342601 0.16097485886743096 0.805386838355651 0.17953260590777434
025 9487 0 11766 0.6150994713649232 10.0 2.085810386364179 0.14867263443432463 0.9638984094187821 0.03998712706833226
025 9487 0 11767 0.6150994713649232 10.0 2.085810386364179 0.14580501544052138 0.9638984094187821 0.03998712706833226
026 8473 0 10491 0.7292757800620606 2.4000000000000004 2.3949428636723806 0.14387633678691156 0.9312031141298645 0.030822147608824402
026 8473 0 10492 0.7292757800620606 2.4000000000000004 2.3949428636723806 0.14738394138409242 0.9312031141298645 0.030822147608824402
