-29.859909950071327, 0.02962962962962945
-29.602465228245364, 0.05293531378600802
-29.345020506419402, 0.02479638203017842
-29.087575784593437, -0.0032600308641976827
-28.830131062767475, -0.005824009773662597
-28.572686340941512, -0.011403856595793238
-28.315241619115547, -0.026282793209876587
-28.057796897289585, -0.008211162551440276
-27.800352175463622, -0.018938614540466414
-27.54290745363766, -0.014812671467764327
-27.2854627318117, -0.00573559670781898
-27.01085502853067, -0.015519975994513047
-26.77057328815977, -0.019351208847736556
-26.51312856633381, -0.03337941529492472
-26.272846825962908, -0.05995048868312791
-25.99823912268188, -0.04270404663923211
-25.74079440085592, -0.009861539780521289
-25.483349679029956, 0.0221557784636488
-25.225904957203994, 0.022320816186556902
-24.968460235378032, 0.01736968449931431
-24.711015513552066, -0.0333794152949245
-24.453570791726104, -0.01687564300411548
-24.19612606990014, -0.014647633744856003
-23.938681348074176, 0.021495627572016396
-23.681236626248214, 0.019845250342935383
-23.423791904422252, 0.040239197530864246
-23.16634718259629, 0.0611046810699587
-22.908902460770328, 0.07595807613168715
-22.651457738944366, 0.06729359567901216
-22.3940130171184, 0.0581340020576131
-22.136568295292438, 0.015719307270233074
-21.879123573466472, -0.052682934670782
-21.638841833095576, -0.05623713991769552
-21.364234129814548, -0.03527734910836777
-21.106789407988586, -0.0356074245541842
-20.849344686162624, -0.043859310699588594
-20.591899964336662, -0.05648469650205756
-20.313001515691866, -0.08230131172839505
-20.077010520684734, -0.09372133273319627
-19.819565798858772, -0.08957475994513042
-19.562121077032806, -0.08359214248971214
-19.304676355206844, -0.05153356481481497
-19.047231633380882, -0.05029578189300432
-18.78978691155492, -0.030491255144032836
-18.532342189728958, 0.01802983539094649
-18.274897467902992, 0.0420074588477366
-18.01745274607703, 0.04271476337448532
-17.760008024251068, 0.05120241769547329
-17.48540032097004, 0.03412101337448559
-17.262281562054206, 0.039319701646090666
-16.987673858773178, 0.0955268347050755
-16.730229136947216, 0.07410140174897095
-16.472784415121254, 0.08262835076588915
-16.198176711840226, 0.04724151234567908
-15.957894971469326, 0.0055694873113854015
-15.717613231098426, 0.006097608024691281
-15.443005527817402, 0.04030992798353905
-15.18556080599144, 0.014068930041152283
-14.928116084165474, -0.01563786008230461
-14.670671362339512, -0.038248028120713595
-14.41322664051355, -0.06300368655692745
-14.155781918687588, -0.066681670096022
-13.898337196861622, -0.08330332647462257
-13.64089247503566, -0.08590267061042534
-13.383447753209698, -0.06844993141289457
-13.126003031383735, -0.1177033768432787
-12.86855830955777, -0.11595721879286702
-12.611113587731808, -0.09619984567901252
-12.353668865905846, -0.06267361111111125
-12.096224144079883, -0.04039351851851869
-11.838779422253918, 0.011043238454504056
-11.581334700427956, 0.021495627572016396
-11.323889978601994, -0.011016803840877998
-11.066445256776031, 0.023334619341563556
-10.791837553495004, 0.012979681069958726
-10.56871879457917, 0.037735339506172805
-10.294111091298142, 0.10483967764060331
-10.03666636947218, 0.12918274176954725
-9.779221647646217, 0.15476358882030183
-9.521776925820252, 0.16136509773662544
-9.247169222539227, 0.08994502314814823
-9.006887482168327, 0.11539030349794244
-9.006887482168327, -0.02801568930041176
-8.749442760342365, 0.028780864197530898
-8.635022883975271, -0.028634580761316863
-8.406183131241079, -0.01955750600137174
-8.170192136233947, -0.012543402777777768
-7.891293687589155, -0.00573559670781898
-7.6338489657631925, -0.021579218106996034
-7.376404243937227, -0.06226101680384111
-7.118959522111265, -0.1196116255144033
-6.844351818830241, -0.17377700617283942
-6.6212330599144025, -0.2083111496913581
-6.4152772824536335, -0.28349408436213963
-6.174995542082733, -0.2808888460219481
-5.917550820256771, -0.2694914194673066
